ne_name,top_keys
CARDINAL,"[('八卦', [('30', 4), ('1000', 4), ('100', 4), ('40', 2), ('3.3萬', 2), ('十幾', 2), ('一萬', 2), ('800萬', 2), ('50', 2), ('43', 2), ('16', 2), ('300萬', 2), ('三分之一', 2), ('80', 2), ('三千', 1), ('10000～15000', 1), ('32', 1), ('幾千', 1), ('15000～25000', 1), ('5000', 1), ('500萬', 1), ('約10萬', 1), ('98', 1), ('59', 1), ('721', 1), ('十一', 1), ('110', 1), ('一百萬', 1), ('十四億', 1), ('近千', 1), ('1450', 1), ('5,143', 1), ('734', 1), ('729', 1), ('1500', 1), ('4,147', 1), ('104576', 1), ('31', 1), ('3,256', 1), ('44', 1), ('1/1000', 1), ('5,248', 1), ('844', 1), ('1/3', 1), ('398', 1), ('395', 1), ('58', 1), ('1,336', 1), ('10', 1), ('97', 1), ('1,592', 1), ('155', 1), ('41', 1), ('3,170', 1), ('34', 1), ('147', 1), (' +269', 1), ('2,449', 1), ('703', 1), ('674', 1), ('1,183', 1), ('3,495', 1), ('19', 1), ('58414', 1), ('816', 1), ('355', 1), ('11萬', 1), ('947', 1), ('425', 1), ('67', 1), ('12萬', 1), ('451', 1), ('38', 1), ('1,691', 1), ('243', 1), ('170', 1), ('107719', 1), ('570確', 1), ('21', 1), ('四十八個', 1), ('90萬', 1), ('056', 1), ('10萬', 1), ('20,722', 1), ('2萬', 1), ('1,017', 1), ('5,088', 1), ('39', 1), ('4,507', 1), ('116', 1), ('972', 1), ('310', 1), ('3,830', 1), ('64', 1), ('124600', 1), (' +113', 1), ('18', 1), ('120', 1), ('5/16', 1), ('2020', 1), ('6.15', 1), ('2020.5.11', 1), ('6.16', 1), ('3000000', 1), ('20', 1), ('20多', 1), ('C300', 1), ('14', 1), ('5萬', 1), ('14萬', 1), ('200', 1), ('250', 1), ('98000', 1), ('2.8萬', 1), ('2.8', 1), ('2千多', 1), ('06', 1), ('十幾億', 1), ('八成', 1), ('5億6500萬日圓', 1), ('6,937萬', 1)]), ('棒球', [('12', 12), ('10', 10), ('50', 9), ('64', 7), ('120', 6), ('18', 5), ('22', 5), ('30', 5), ('2000', 5), ('40', 4), ('31', 4), ('150', 4), ('一半', 4), ('26', 4), ('1450', 4), ('17', 4), ('52', 4), ('61', 3), ('326', 3), ('48', 3), ('11', 3), ('84', 3), ('200多', 3), ('33', 3), ('19', 3), ('200', 3), ('25', 3), ('90萬', 2), ('72', 2), ('U18', 2), ('32', 2), ('21', 2), ('3.09', 2), ('28', 2), ('70', 2), ('2020', 2), ('一百多', 2), ('13', 2), ('29', 2), ('37', 2), ('90', 2), ('1至2', 2), ('147', 2), ('16', 2), ('3000', 2), ('55', 2), ('15', 2), ('7、8', 1), ('第1', 1), ('第4至10', 1), ('30萬', 1), ('15萬', 1), ('20萬', 1), ('160', 1), ('143', 1), ('24', 1), ('63', 1), ('60', 1), ('65', 1), ('49', 1), ('527', 1), ('77', 1), ('5成71', 1), ('5.30', 1), ('半數', 1), ('48到50', 1), ('162', 1), ('89', 1), ('76', 1), ('0.379', 1), ('0.410', 1), ('300多', 1), ('2/3', 1), ('3-3', 1), ('80', 1), ('24.4', 1), ('20', 1), ('42', 1), ('100', 1), ('353', 1), ('390', 1), ('2.11', 1), ('兩成', 1), ('0.260-0.270', 1), ('十四', 1), ('7.71', 1), ('11.35', 1), ('71', 1), ('0.343', 1), ('0.225', 1), ('2013', 1), ('0.029', 1), ('0.087', 1), ('八兩', 1), ('4.2', 1), ('四顆', 1), ('102', 1), ('6.2', 1), ('三洋', 1), ('3316', 1), ('128', 1), ('256', 1), ('276.2', 1), ('3.74', 1), ('44', 1), ('7.1', 1), ('23', 1), ('788.1', 1), ('117', 1), ('3.89', 1), ('2448', 1), ('3.85', 1), ('111', 1), ('631', 1), ('176', 1), ('75', 1), ('946.2', 1), ('355', 1), ('54', 1), ('1.98', 1), ('93', 1), ('大二', 1), ('以千計', 1), ('57', 1), ('199', 1), ('2.77', 1), ('1988', 1), ('350', 1), ('86', 1), ('87', 1), ('27', 1), ('41', 1), ('14', 1), ('96', 1), ('二位數', 1), ('0.826', 1), ('2020-06-15 16:04', 1)]), ('車子', [('30', 10), ('2.5', 6), ('2千多', 3), ('10.3', 2), ('幾百萬', 2), ('2.8', 2), ('1.5', 2), ('2019', 2), ('0.2', 2), ('3萬', 2), ('48', 2), ('卅五', 2), ('102', 2), ('300', 1), ('5000', 1), ('100.9', 1), ('40', 1), ('1000-3000', 1), ('10萬', 1), ('幾千萬', 1), ('63.5萬', 1), ('3.3萬', 1), ('12', 1), ('2.5萬', 1), ('11萬', 1), ('66萬', 1), ('850', 1), ('204', 1), ('3.5', 1), ('67.3', 1), ('5500', 1), ('77.8萬', 1), ('68.85萬', 1), ('0.1', 1), ('10.8', 1), ('90~120萬', 1), ('80萬', 1), ('80', 1), ('2023', 1), ('2025', 1), ('100', 1), ('第400萬', 1), ('第500萬', 1), ('500', 1), ('7成', 1), ('$500萬', 1), ('180', 1), ('187', 1), (' 800', 1), ('60 萬', 1), ('69.8萬', 1), ('77', 1), ('2020-06-15 01:24', 1), ('六千', 1), ('2000', 1), ('5千', 1), ('14000', 1), ('70', 1), ('700', 1), ('1.5萬', 1), ('14,000', 1), ('20000', 1), ('101', 1), ('三十幾萬', 1), ('0.33', 1), ('6萬', 1), ('23000', 1), ('118', 1), ('120', 1), ('1.0', 1), ('160~170', 1), ('20000左右', 1), ('69萬8', 1)]), ('手機通訊', [('10', 7), ('5G', 7), ('11', 6), ('5 ', 4), ('9008', 4), ('16', 3), ('90', 3), ('50', 3), ('700', 3), ('128', 3), ('18', 2), ('12', 2), ('399', 2), ('一萬', 2), ('1399', 2), ('6/15', 2), ('2～3', 2), ('20', 2), ('2600', 2), ('138', 2), ('3.5', 2), ('319', 1), ('449', 1), ('2000以上', 1), ('兩萬', 1), ('845', 1), ('9.4', 1), ('一半', 1), ('3.85', 1), ('3.04', 1), ('1000', 1), ('20多', 1), ('404', 1), ('16.9', 1), ('6990', 1), ('488', 1), ('7.5', 1), ('618', 1), ('499', 1), ('88', 1), ('2020/06/15', 1), ('6/30', 1), ('865', 1), ('400萬', 1), ('4,900萬', 1), ('3,010萬', 1), ('1,730萬', 1), ('780萬', 1), ('2,240萬', 1), ('3,710萬', 1), ('3,370萬', 1), ('2,920萬', 1), ('五成', 1), ('3,200萬', 1), ('1,400萬', 1), ('2.5萬', 1), ('235', 1), ('2799', 1), ('720萬', 1), ('2340', 1), ('2020', 1), ('14', 1), ('71', 1), ('1 ', 1), ('168', 1), (' 60 萬', 1), ('670 萬', 1), ('1900', 1), ('2020/06', 1), ('690 萬', 1), ('200', 1), ('19', 1), ('4g', 1), ('2g', 1), ('3m ', 1), ('3000', 1), ('70', 1), ('1.5', 1), ('1.3', 1)]), ('軟工', [('14', 7), ('77', 6), ('30', 4), ('5萬', 4), ('百萬', 4), ('20', 3), ('66', 3), ('104', 3), ('二審', 3), ('12', 3), ('60', 2), ('80', 2), ('92', 2), ('86', 2), ('29', 2), ('10萬', 2), ('150', 2), ('35', 2), ('之一', 2), ('456', 2), ('八成', 2), ('300萬', 2), ('2030', 2), ('177億', 2), ('64', 1), ('68', 1), ('3.25', 1), ('78', 1), ('33', 1), ('4.1', 1), ('2018', 1), ('62', 1), ('83', 1), ('63', 1), ('58', 1), ('1.2', 1), ('19萬', 1), ('一半', 1), ('3.0', 1), ('300', 1), ('四三', 1), ('15', 1), ('數百', 1), ('一審', 1), ('500萬', 1), ('11', 1), ('360', 1), ('96', 1), ('大三', 1), ('10', 1), ('4000萬', 1), ('2020-06-14 02:02', 1), ('2萬', 1), (' 40', 1), ('五十', 1), ('十幾', 1), ('成千上萬', 1), ('19', 1), ('24', 1), ('400 萬', 1), ('50', 1), ('兩兆', 1), ('1131億', 1), ('8個', 1), ('1萬餘', 1), ('8萬多', 1), ('三百萬', 1), ('90', 1), ('15萬', 1), ('13', 1), ('2301', 1), ('120', 1), ('1300', 1), ('565', 1), ('134萬1,678', 1), ('656餘', 1), ('一成', 1)]), ('NBA', [('22', 10), ('76', 9), ('27', 7), ('50', 6), ('20', 6), ('10', 5), ('之一', 5), ('1.1', 4), ('30', 4), ('16', 4), ('11', 4), ('2019-20', 3), ('40', 3), ('9.3', 3), ('73', 3), ('35', 3), ('17', 3), ('21', 3), ('250', 3), ('18.1', 3), ('15', 3), ('0.8', 2), ('300', 2), ('43', 2), ('41', 2), ('26', 2), ('77', 2), ('112', 2), ('18', 2), ('55', 2), ('45', 2), ('75', 2), ('113', 2), ('1.9', 2), ('4.3', 2), ('29.6', 2), ('30.5', 2), ('6.1', 2), ('4.2', 2), ('34.4', 2), ('53', 2), ('12', 2), ('80', 1), ('萬一三', 1), ('405', 1), ('28.6', 1), ('18.6', 1), ('2019', 1), ('百萬', 1), ('百億', 1), ('數十', 1), ('億萬富婆', 1), ('1000', 1), ('80多', 1), ('8.7', 1), ('28.7', 1), ('80幾', 1), ('15-50', 1), ('15.2', 1), ('28-0', 1), ('二十多', 1), ('37', 1), ('97', 1), ('25', 1), ('24', 1), ('42.7', 1), ('60', 1), ('077', 1), ('2k14', 1), ('三千', 1), ('16.6', 1), ('98', 1), ('700', 1), ('19.6', 1), ('31', 1), ('257', 1), ('256', 1), ('547', 1), ('6.0', 1), ('694', 1), ('391', 1), ('90', 1), ('141', 1), ('93', 1), ('79', 1), ('8.8', 1), ('26.8', 1), ('3.2', 1), ('132', 1), ('278', 1), ('40.9', 1), ('115', 1), ('6.8', 1), ('332', 1), ('32.8', 1), ('70.4', 1), ('0.83', 1), ('3.4', 1), ('32', 1), ('4.9', 1), ('29.5', 1), ('0.1', 1), ('6.5', 1), ('5.7', 1), ('139', 1), ('100', 1), ('35.1', 1), ('207', 1), ('1億', 1), ('101', 1), ('1237', 1), ('757', 1), ('3.7', 1), ('8.1', 1), ('2-4', 1), ('7-17', 1), ('1-3', 1), ('14.8', 1), ('7.2', 1), ('百分百', 1), ('1.7', 1), ('8.3', 1), ('82', 1), ('46', 1), ('19', 1), ('020-21', 1), ('6尺6', 1), ('14', 1), ('2.4', 1), ('5.6', 1), ('6-19', 1), ('85', 1), ('38', 1), ('53-49', 1), ('47', 1), ('八成', 1), ('01', 1), ('5  ', 1), ('20.9', 1), ('37.8', 1), ('一百', 1), ('23.4', 1), ('51.2', 1), ('4.4', 1), ('3.5', 1), ('17.6', 1), ('6.9', 1), ('23', 1), ('70', 1), ('0比30', 1), ('33', 1), ('2020-06-10', 1)]), ('PlayStation', [('40', 3), ('24', 3), ('30', 3), ('25', 3), ('15', 2), ('13', 2), ('186', 2), ('399', 2), ('499', 2), ('1-2', 1), ('1000', 1), ('300', 1), ('五成', 1), ('1/3', 1), ('6萬', 1), ('5萬', 1), ('10萬', 1), ('1 2', 1), ('２－３', 1), ('20', 1), ('2.3', 1), ('70', 1), ('２０－５０', 1), ('10', 1), ('１８６', 1), ('2018', 1), ('7、8', 1), ('十四', 1), ('19', 1), ('一半', 1), ('18', 1), (' 280', 1), (' 700', 1), ('多萬', 1), ('11', 1), ('73', 1), ('92', 1), ('1億', 1), ('1億1040萬', 1), ('1200', 1), ('6,700', 1), ('1790', 1), ('14990', 1), ('48', 1), ('95', 1), ('1.0.3', 1)]), ('LoL', [('20', 6), ('30', 2), ('6300', 2), ('21', 2), ('三百多', 1), ('11', 1), ('一百', 1), ('4000', 1), ('5~6', 1), ('幾百', 1), ('77', 1), ('25', 1), ('5164', 1), ('18', 1), ('6/10', 1), ('3150', 1), ('16', 1), ('484', 1), ('10', 1), ('八成', 1), ('369', 1), ('1 ', 1), ('59', 1), (' 9 ', 1), ('32', 1), ('之一', 1), ('1100', 1)]), ('Steam', [('100', 5), ('20', 4), ('10', 4), ('12', 4), ('1637', 2), ('十幾', 2), ('25', 2), ('1328', 2), ('2020', 2), ('幾十', 1), ('三十', 1), ('一次', 1), ('45', 1), ('1~3', 1), ('2.3', 1), ('16', 1), ('2-3', 1), ('18', 1), ('幾百', 1), ('七八', 1), ('2.7', 1), ('3/20', 1), ('800~1600', 1), ('736', 1), ('2,390', 1), ('906', 1), ('17', 1), ('669', 1), ('848', 1), ('595', 1), ('145', 1), ('763', 1), ('654', 1), ('2400', 1), ('1.6', 1), ('640 x 480', 1), ('1400多', 1), ('一百萬', 1), ('9+2', 1), ('9／10', 1), ('10／10', 1), ('2050', 1), ('19', 1), ('250', 1), ('51', 1), ('1/3', 1), ('2.4', 1)]), ('NSwitch', [('10', 3), ('70', 3), ('21', 2), ('100', 2), ('90', 2), ('87', 2), ('兩百', 2), ('兩百多', 2), ('13', 2), ('43', 1), ('1.5', 1), ('4.', 1), ('55', 1), ('742', 1), ('10-20', 1), ('130', 1), ('5/12', 1), ('1+2', 1), ('20萬', 1), ('15萬', 1), ('11', 1), ('兩千', 1), ('88', 1), ('37', 1), ('45', 1), ('600', 1), ('17', 1), ('84~86', 1), ('120', 1), ('93', 1), ('73~75', 1), ('77', 1), ('幾十萬', 1), ('一次', 1), ('210', 1), ('200', 1), ('300', 1), ('240', 1), ('2.1萬', 1), ('29487', 1), ('97', 1), ('7082', 1), ('9.7萬', 1), ('810', 1), ('6.8萬', 1), ('97810', 1), ('8682', 1), ('7575', 1), ('51', 1), ('6046', 1), ('10.7萬', 1), ('7610', 1), ('10萬', 1), ('16786', 1), ('606', 1), ('11774', 1), ('98', 1), ('9226', 1), ('980', 1), ('6932', 1), ('百萬', 1), ('500', 1), ('18', 1), ('3550', 1), ('26', 1), ('一半', 1), ('99', 1), ('三百多', 1), ('25', 1)]), ('全部', [('10', 33), ('30', 32), ('20', 24), ('12', 24), ('50', 21), ('11', 17), ('22', 15), ('100', 14), ('18', 14), ('40', 13), ('16', 13), ('77', 12), ('14', 11), ('25', 11), ('21', 10), ('120', 10), ('76', 10), ('19', 9), ('64', 9), ('70', 9), ('90', 9), ('17', 9), ('一半', 8), ('15', 8), ('27', 8), ('之一', 8), ('1000', 7), ('80', 7), ('26', 7), ('13', 7), ('5G', 7), ('31', 6), ('10萬', 6), ('2020', 6), ('5萬', 6), ('200', 6), ('24', 6), ('150', 6), ('48', 6), ('2000', 6), ('300', 6), ('2.5', 6), ('百萬', 6), ('32', 5), ('十幾', 5), ('1450', 5), ('43', 5), ('250', 5), ('八成', 5), ('33', 5), ('55', 5), ('700', 5), ('35', 5), ('一萬', 4), ('41', 4), ('300萬', 4), ('2千多', 4), ('60', 4), ('29', 4), ('37', 4), ('52', 4), ('128', 4), ('1.5', 4), ('3.5', 4), ('399', 4), ('5 ', 4), ('9008', 4), ('1.1', 4), ('73', 4), ('45', 4), ('3.3萬', 3), ('98', 3), ('1/3', 3), ('97', 3), ('147', 3), ('90萬', 3), ('2.8', 3), ('15萬', 3), ('61', 3), ('326', 3), ('84', 3), ('200多', 3), ('4.2', 3), ('102', 3), ('3000', 3), ('75', 3), ('93', 3), ('86', 3), ('87', 3), ('2019', 3), ('499', 3), ('92', 3), ('66', 3), ('104', 3), ('二審', 3), ('2019-20', 3), ('9.3', 3), ('18.1', 3), ('三千', 2), ('5000', 2), ('500萬', 2), ('59', 2), ('一百萬', 2), ('800萬', 2), ('44', 2), ('58', 2), ('355', 2), ('11萬', 2), ('38', 2), ('2萬', 2), ('20多', 2), ('三分之一', 2), ('7、8', 2), ('20萬', 2), ('72', 2), ('U18', 2), ('63', 2), ('3.09', 2), ('28', 2), ('一百多', 2), ('十四', 2), ('1至2', 2), ('71', 2), ('256', 2), ('23', 2), ('3.85', 2), ('96', 2), ('10.3', 2), ('幾百萬', 2), ('2.5萬', 2), ('0.2', 2), ('0.1', 2), ('3萬', 2), ('500', 2), ('卅五', 2), ('101', 2), ('6萬', 2), ('1399', 2), ('88', 2), ('6/15', 2), ('2～3', 2), ('五成', 2), ('1 ', 2), ('2600', 2), ('138', 2), ('2018', 2), ('456', 2), ('2030', 2), ('177億', 2), ('0.8', 2), ('112', 2), ('113', 2), ('1.9', 2), ('1億', 2), ('4.3', 2), ('29.6', 2), ('2.4', 2), ('30.5', 2), ('6.1', 2), ('34.4', 2), ('53', 2), ('一百', 2), ('2.3', 2), ('186', 2), ('三百多', 2), ('幾百', 2), ('6300', 2), ('1637', 2), ('一次', 2), ('1328', 2), ('51', 2), ('兩百', 2), ('兩百多', 2), ('10000～15000', 1), ('幾千', 1), ('15000～25000', 1), ('約10萬', 1), ('721', 1), ('十一', 1), ('110', 1), ('十四億', 1), ('近千', 1), ('5,143', 1), ('734', 1), ('729', 1), ('1500', 1), ('4,147', 1), ('104576', 1), ('3,256', 1), ('1/1000', 1), ('5,248', 1), ('844', 1), ('398', 1), ('395', 1), ('1,336', 1), ('1,592', 1), ('155', 1), ('3,170', 1), ('34', 1), (' +269', 1), ('2,449', 1), ('703', 1), ('674', 1), ('1,183', 1), ('3,495', 1), ('58414', 1), ('816', 1), ('947', 1), ('425', 1), ('67', 1), ('12萬', 1), ('451', 1), ('1,691', 1), ('243', 1), ('170', 1), ('107719', 1), ('570確', 1), ('四十八個', 1), ('056', 1), ('20,722', 1), ('1,017', 1), ('5,088', 1), ('39', 1), ('4,507', 1), ('116', 1), ('972', 1), ('310', 1), ('3,830', 1), ('124600', 1), (' +113', 1), ('5/16', 1), ('6.15', 1), ('2020.5.11', 1), ('6.16', 1), ('3000000', 1), ('C300', 1), ('14萬', 1), ('98000', 1), ('2.8萬', 1), ('06', 1), ('十幾億', 1), ('5億6500萬日圓', 1), ('6,937萬', 1), ('第1', 1), ('第4至10', 1), ('30萬', 1), ('160', 1), ('143', 1), ('65', 1), ('49', 1), ('527', 1), ('5成71', 1), ('5.30', 1), ('半數', 1), ('48到50', 1), ('162', 1), ('89', 1), ('0.379', 1), ('0.410', 1), ('300多', 1), ('2/3', 1), ('3-3', 1), ('24.4', 1), ('42', 1), ('353', 1), ('390', 1), ('2.11', 1), ('兩成', 1), ('0.260-0.270', 1), ('7.71', 1), ('11.35', 1), ('0.343', 1), ('0.225', 1), ('2013', 1), ('0.029', 1), ('0.087', 1), ('八兩', 1), ('四顆', 1), ('6.2', 1), ('三洋', 1), ('3316', 1), ('276.2', 1), ('3.74', 1), ('7.1', 1), ('788.1', 1), ('117', 1), ('3.89', 1), ('2448', 1), ('111', 1), ('631', 1), ('176', 1), ('946.2', 1), ('54', 1), ('1.98', 1), ('大二', 1), ('以千計', 1), ('57', 1), ('199', 1), ('2.77', 1), ('1988', 1), ('350', 1), ('二位數', 1), ('0.826', 1), ('2020-06-15 16:04', 1), ('100.9', 1), ('1000-3000', 1), ('幾千萬', 1), ('63.5萬', 1), ('66萬', 1), ('850', 1), ('204', 1), ('67.3', 1), ('5500', 1), ('77.8萬', 1), ('68.85萬', 1), ('10.8', 1), ('90~120萬', 1), ('80萬', 1), ('2023', 1), ('2025', 1), ('第400萬', 1), ('第500萬', 1), ('7成', 1), ('$500萬', 1), ('180', 1), ('187', 1), (' 800', 1), ('60 萬', 1), ('69.8萬', 1), ('2020-06-15 01:24', 1), ('六千', 1), ('5千', 1), ('14000', 1), ('1.5萬', 1), ('14,000', 1), ('20000', 1), ('三十幾萬', 1), ('0.33', 1), ('23000', 1), ('118', 1), ('1.0', 1), ('160~170', 1), ('20000左右', 1), ('69萬8', 1), ('319', 1), ('449', 1), ('2000以上', 1), ('兩萬', 1), ('845', 1), ('9.4', 1), ('3.04', 1), ('404', 1), ('16.9', 1), ('6990', 1), ('488', 1), ('7.5', 1), ('618', 1), ('2020/06/15', 1), ('6/30', 1), ('865', 1), ('400萬', 1), ('4,900萬', 1), ('3,010萬', 1), ('1,730萬', 1), ('780萬', 1), ('2,240萬', 1), ('3,710萬', 1), ('3,370萬', 1), ('2,920萬', 1), ('3,200萬', 1), ('1,400萬', 1), ('235', 1), ('2799', 1), ('720萬', 1), ('2340', 1), ('168', 1), (' 60 萬', 1), ('670 萬', 1), ('1900', 1), ('2020/06', 1), ('690 萬', 1), ('4g', 1), ('2g', 1), ('3m ', 1), ('1.3', 1), ('68', 1), ('3.25', 1), ('78', 1), ('4.1', 1), ('62', 1), ('83', 1), ('1.2', 1), ('19萬', 1), ('3.0', 1), ('四三', 1), ('數百', 1), ('一審', 1), ('360', 1), ('大三', 1), ('4000萬', 1), ('2020-06-14 02:02', 1), (' 40', 1), ('五十', 1), ('成千上萬', 1), ('400 萬', 1), ('兩兆', 1), ('1131億', 1), ('8個', 1), ('1萬餘', 1), ('8萬多', 1), ('三百萬', 1), ('2301', 1), ('1300', 1), ('565', 1), ('134萬1,678', 1), ('656餘', 1), ('一成', 1), ('萬一三', 1), ('405', 1), ('28.6', 1), ('18.6', 1), ('百億', 1), ('數十', 1), ('億萬富婆', 1), ('80多', 1), ('8.7', 1), ('28.7', 1), ('80幾', 1), ('15-50', 1), ('15.2', 1), ('28-0', 1), ('二十多', 1), ('42.7', 1), ('077', 1), ('2k14', 1), ('16.6', 1), ('19.6', 1), ('257', 1), ('547', 1), ('6.0', 1), ('694', 1), ('391', 1), ('141', 1), ('79', 1), ('8.8', 1), ('26.8', 1), ('3.2', 1), ('132', 1), ('278', 1), ('40.9', 1), ('115', 1), ('6.8', 1), ('332', 1), ('32.8', 1), ('70.4', 1), ('0.83', 1), ('3.4', 1), ('4.9', 1), ('29.5', 1), ('6.5', 1), ('5.7', 1), ('139', 1), ('35.1', 1), ('207', 1), ('1237', 1), ('757', 1), ('3.7', 1), ('8.1', 1), ('2-4', 1), ('7-17', 1), ('1-3', 1), ('14.8', 1), ('7.2', 1), ('百分百', 1), ('1.7', 1), ('8.3', 1), ('82', 1), ('46', 1), ('020-21', 1), ('6尺6', 1), ('5.6', 1), ('6-19', 1), ('85', 1), ('53-49', 1), ('47', 1), ('01', 1), ('5  ', 1), ('20.9', 1), ('37.8', 1), ('23.4', 1), ('51.2', 1), ('4.4', 1), ('17.6', 1), ('6.9', 1), ('0比30', 1), ('2020-06-10', 1), ('1-2', 1), ('1 2', 1), ('２－３', 1), ('２０－５０', 1), ('１８６', 1), (' 280', 1), (' 700', 1), ('多萬', 1), ('1億1040萬', 1), ('1200', 1), ('6,700', 1), ('1790', 1), ('14990', 1), ('95', 1), ('1.0.3', 1), ('4000', 1), ('5~6', 1), ('5164', 1), ('6/10', 1), ('3150', 1), ('484', 1), ('369', 1), (' 9 ', 1), ('1100', 1), ('幾十', 1), ('三十', 1), ('1~3', 1), ('2-3', 1), ('七八', 1), ('2.7', 1), ('3/20', 1), ('800~1600', 1), ('736', 1), ('2,390', 1), ('906', 1), ('669', 1), ('848', 1), ('595', 1), ('145', 1), ('763', 1), ('654', 1), ('2400', 1), ('1.6', 1), ('640 x 480', 1), ('1400多', 1), ('9+2', 1), ('9／10', 1), ('10／10', 1), ('2050', 1), ('4.', 1), ('742', 1), ('10-20', 1), ('130', 1), ('5/12', 1), ('1+2', 1), ('兩千', 1), ('600', 1), ('84~86', 1), ('73~75', 1), ('幾十萬', 1), ('210', 1), ('240', 1), ('2.1萬', 1), ('29487', 1), ('7082', 1), ('9.7萬', 1), ('810', 1), ('6.8萬', 1), ('97810', 1), ('8682', 1), ('7575', 1), ('6046', 1), ('10.7萬', 1), ('7610', 1), ('16786', 1), ('606', 1), ('11774', 1), ('9226', 1), ('980', 1), ('6932', 1), ('3550', 1), ('99', 1)])]"
